userId,rating_count,avg_rating,std_rating,min_rating,max_rating
225,75,3.6533333333333333,0.9794280368047872,1.0,5.0
232,862,3.2505800464037122,0.7604286262863359,0.5,5.0
233,150,3.3,0.7530697802725399,1.0,5.0
246,204,4.252450980392157,0.7648328788438754,1.0,5.0
346,164,3.682926829268293,0.6761139189685519,1.0,5.0
360,25,3.36,1.5242484486898236,1.0,5.0
367,185,3.8594594594594596,1.0943181963778263,1.0,5.0
476,69,3.681159420289855,0.7374988259848764,2.0,5.0
539,38,3.8026315789473686,1.0367534675559718,0.5,5.0
599,2478,2.6420500403551253,0.8153003923907163,0.5,5.0
111,646,3.3397832817337463,1.0708741409841747,0.5,5.0
224,54,4.2592592592592595,1.2466587069107653,1.0,5.0
519,26,4.326923076923077,0.6919871052600284,3.0,5.0
47,140,3.0535714285714284,0.9757793943899049,0.5,5.0
140,608,3.4991776315789473,0.8074504680447067,0.5,5.0
177,904,3.375553097345133,0.9591603721731973,0.5,5.0
416,51,3.0686274509803924,1.4318505782487827,0.5,5.0
556,32,4.078125,0.5097338806007091,2.5,5.0
132,347,3.0389048991354466,0.7710903320482245,0.5,4.5
152,63,4.023809523809524,0.6564111333888739,2.0,5.0
444,42,3.8095238095238093,0.9169965619026228,1.0,5.0
185,47,3.5319148936170213,0.9290262276867536,1.0,5.0
305,677,3.9246676514032495,0.9179811672385672,0.5,5.0
353,90,3.488888888888889,1.0835277843349094,1.0,5.0
355,26,3.8846153846153846,0.7656068482934608,3.0,5.0
291,31,4.258064516129032,0.8932241949060667,1.0,5.0
325,270,3.5444444444444443,0.9225926509052288,1.0,5.0
386,68,2.75,0.8703233230054013,1.0,5.0
435,42,4.321428571428571,0.5501821047908192,3.0,5.0
473,37,3.418918918918919,1.0961644842707576,0.5,5.0
581,40,4.375,0.477036793721514,3.0,5.0
603,943,3.5079533404029695,1.1536383642752084,1.0,5.0
146,32,3.140625,0.9856582457522256,0.5,5.0
259,29,3.1206896551724137,1.7456843337509356,0.5,5.0
512,50,3.78,0.9100347604933134,2.0,5.0
1,232,4.366379310344827,0.8000480467733437,1.0,5.0
206,25,4.04,0.8406346808612325,3.0,5.0
52,130,4.476923076923077,0.6314175588086336,3.0,5.0
297,72,2.5972222222222223,1.2854518822075949,1.0,5.0
363,30,3.3,1.0136992684699697,1.0,5.0
212,248,3.590725806451613,0.6076725004748486,1.5,5.0
274,1346,3.235884101040119,0.7617026505280026,0.5,5.0
182,977,3.5112589559877176,1.0012165507215025,0.5,5.0
442,20,1.275,0.6972691091152079,0.5,2.5
13,31,3.6451612903225805,0.9848311901632073,1.0,5.0
218,26,3.3653846153846154,1.0445830968160674,1.0,5.0
280,196,3.9005102040816326,0.7452755435359317,1.5,5.0
348,55,4.672727272727273,0.43267237860231744,3.5,5.0
440,33,3.893939393939394,0.6092717958449425,2.5,5.0
6,314,3.4936305732484074,0.8506476787198631,1.0,5.0
16,98,3.7244897959183674,0.5520460955820451,1.5,5.0
86,70,3.9285714285714284,0.5335532672816418,1.5,5.0
474,2108,3.398956356736243,0.83084740222439,0.5,5.0
168,94,4.462765957446808,0.7304416166866338,0.5,5.0
205,27,3.8703703703703702,0.6443928656046445,2.5,5.0
572,155,4.122580645161291,1.0403263965272007,1.0,5.0
3,39,2.4358974358974357,2.0906417019771424,0.5,5.0
142,38,3.8157894736842106,0.7660097789896835,2.0,5.0
178,77,4.090909090909091,0.8100002953511185,1.5,5.0
308,115,2.4260869565217393,1.4988935660002,0.5,5.0
328,255,3.2254901960784315,1.2577074408594668,0.5,5.0
20,242,3.590909090909091,1.1648375307436851,0.5,5.0
40,103,3.766990291262136,1.0403985237110398,1.0,5.0
164,36,4.25,0.8742343589025283,3.0,5.0
429,58,3.9827586206896552,0.8269873312070817,2.0,5.0
470,80,3.5125,0.6749355337241805,3.0,5.0
169,269,4.24907063197026,0.601032282572244,2.5,5.0
500,86,3.244186046511628,1.3366863903533808,1.0,5.0
139,194,2.1443298969072164,0.8945973792243165,0.5,4.0
283,35,3.3142857142857145,1.0784364654832632,1.0,5.0
359,74,3.418918918918919,0.961687397687028,0.5,5.0
479,181,3.320441988950276,1.191204723147686,1.0,5.0
295,41,3.7439024390243905,1.4879598080068903,0.5,5.0
340,28,4.214285714285714,0.6862211530545171,3.0,5.0
431,20,2.725,1.20825014837683,0.5,5.0
94,56,3.0357142857142856,1.008406226122745,1.0,5.0
250,27,4.222222222222222,1.0127393670836666,0.5,5.0
377,131,3.9122137404580153,0.9250382861734271,0.5,5.0
402,48,3.8541666666666665,0.850271129056962,3.0,5.0
432,260,3.646153846153846,0.8586290451899686,0.5,5.0
582,56,4.026785714285714,0.6702756750169893,2.5,5.0
57,476,3.392857142857143,1.0736418243144659,1.0,5.0
570,191,3.4162303664921465,0.6615758136285562,0.5,4.5
292,446,3.3015695067264574,0.9200499514349678,0.5,5.0
306,112,3.3169642857142856,0.7290482989051015,2.0,5.0
339,371,4.070080862533692,0.7626020491288168,2.0,5.0
54,33,3.0303030303030303,0.3940850546557561,2.0,4.0
120,22,3.409090909090909,0.9591211706105855,2.0,5.0
559,140,3.2857142857142856,0.8673594616799155,1.0,5.0
491,64,4.15625,0.7175520555199829,2.0,5.0
96,78,3.8846153846153846,1.2377269618005546,1.0,5.0
235,65,3.646153846153846,0.9088242615938125,1.0,5.0
545,23,3.369565217391304,0.8818548543778183,1.5,5.0
452,202,4.556930693069307,0.6050997904202924,2.0,5.0
48,33,4.03030303030303,0.6607215981811329,2.5,5.0
266,180,3.5,1.4279727396737645,1.0,5.0
507,21,3.380952380952381,0.6690433824641325,3.0,5.0
544,22,4.363636363636363,0.9534625892455925,2.0,5.0
5,44,3.6363636363636362,0.9904405665441197,1.0,5.0
163,23,3.0,0.674199862463242,2.0,4.0
191,85,3.7411764705882353,1.4322222258440487,1.0,5.0
268,129,3.2713178294573644,1.2732336906506017,1.0,5.0
258,25,4.2,1.3070322617798433,0.5,5.0
279,176,3.647727272727273,0.8269015865060569,1.0,5.0
19,703,2.607396870554765,0.927301584334504,1.0,5.0
397,23,3.9565217391304346,0.824525255667285,2.0,5.0
430,58,3.7413793103448274,1.0439524225830694,1.0,5.0
92,24,3.9375,0.6479482668560347,3.0,5.0
419,155,3.803225806451613,1.0621846731379545,0.5,5.0
542,113,3.5088495575221237,1.3412785426415705,0.5,5.0
553,83,4.337349397590361,0.6444341142832769,3.0,5.0
560,458,3.567685589519651,0.5717678576018698,0.5,4.5
415,94,4.085106382978723,0.6584369642363638,2.0,5.0
257,20,3.2,1.005249379900069,1.0,4.5
299,23,3.652173913043478,0.7751067757631794,2.0,5.0
64,517,3.7688588007736943,0.7446561907533173,0.5,5.0
117,165,3.3393939393939394,0.6197655900002926,2.0,5.0
227,94,4.202127659574468,0.5201279254150983,2.5,5.0
579,73,3.9726027397260273,0.9570295876612467,1.0,5.0
504,87,3.82183908045977,0.595413729004897,2.0,5.0
554,89,4.0,1.2702898738620105,1.0,5.0
598,21,3.8095238095238093,1.6843113613298348,0.5,5.0
41,217,3.2534562211981566,1.1447543563005067,0.5,5.0
154,34,4.382352941176471,1.2064148209229701,0.5,5.0
309,103,3.8398058252427183,0.8019999273660477,0.5,5.0
425,306,3.5326797385620914,0.536146550232148,2.5,5.0
347,45,3.5555555555555554,0.5860327153276883,3.0,5.0
447,78,3.871794871794872,0.7954248127262767,2.0,5.0
455,57,3.456140350877193,0.7088767633828609,2.0,5.0
484,275,3.8145454545454545,0.8371872837715737,1.0,5.0
607,187,3.786096256684492,0.965657195200153,1.0,5.0
15,135,3.448148148148148,1.133404055934043,1.0,5.0
43,114,4.552631578947368,0.6795639578430087,3.0,5.0
262,57,3.1052631578947367,0.9577542654996147,1.0,5.0
511,52,4.125,0.5847322162373837,3.0,5.0
112,65,3.5923076923076924,1.4681310070447238,0.5,5.0
269,29,3.6206896551724137,0.8624629641509368,2.0,5.0
327,48,4.104166666666667,0.939433585195307,1.0,5.0
563,213,3.300469483568075,0.709670243153244,1.0,5.0
165,65,3.5384615384615383,0.7305161505085606,2.0,5.0
358,41,3.2560975609756095,1.441015055522982,0.5,5.0
366,31,3.9516129032258065,0.6874450124637534,2.0,5.0
179,69,3.782608695652174,0.7043888719056044,3.0,5.0
189,20,4.1,0.34792618696922967,3.5,5.0
207,20,2.875,1.4588658175734361,0.5,5.0
489,648,3.017746913580247,1.1986248628383533,0.5,5.0
590,728,3.355769230769231,0.8341538301907906,0.5,5.0
37,21,4.142857142857143,0.9102589898327995,2.0,5.0
383,34,3.7941176470588234,0.9779202348554562,1.0,5.0
61,39,4.051282051282051,0.7051956782832447,1.5,5.0
127,22,3.1136363636363638,1.3621745411361499,0.5,5.0
316,53,3.0,0.7721099961494127,1.5,4.5
461,27,2.9444444444444446,1.7938641860377051,0.5,5.0
502,35,3.4285714285714284,1.6853296812356273,0.5,5.0
523,75,4.693333333333333,0.4494240558559165,3.0,5.0
88,56,4.035714285714286,1.1396057645963793,0.5,5.0
197,35,3.857142857142857,1.0611552290631505,2.0,5.0
486,56,4.017857142857143,0.9814844310083011,2.0,5.0
531,22,3.772727272727273,1.109775532079227,2.0,5.0
318,879,3.755972696245734,0.5446009001862964,2.0,5.0
462,455,3.4065934065934065,1.1074241054337037,0.5,5.0
547,21,4.142857142857143,0.9636241116594314,2.0,5.0
107,34,3.911764705882353,0.7534827041035809,3.0,5.0
202,403,3.8188585607940446,0.7360251505442896,1.0,5.0
263,210,3.716666666666667,0.783781981533993,1.0,5.0
374,33,3.6363636363636362,0.8950622121597827,1.0,5.0
564,157,3.5796178343949046,0.8076349497066032,1.0,5.0
9,46,3.260869565217391,1.2725264914718217,1.0,5.0
17,105,4.20952380952381,0.5084901877738361,3.0,5.0
231,24,3.8541666666666665,0.949589919119171,2.0,5.0
552,188,3.11968085106383,1.1103720551273921,0.5,5.0
324,21,3.142857142857143,1.2363540870525032,1.0,5.0
586,208,4.365384615384615,0.6206229114496793,2.5,5.0
609,37,3.27027027027027,0.4502251688907481,3.0,4.0
72,45,4.155555555555556,0.5416958034121583,2.5,5.0
286,106,3.7877358490566038,0.9256866517233551,0.5,5.0
398,46,4.25,0.9530652303663865,1.5,5.0
505,31,4.17741935483871,0.9268979366393241,2.0,5.0
538,37,4.472972972972973,0.5886182731375841,2.5,5.0
175,24,3.5416666666666665,1.6934443076725039,0.5,5.0
387,1027,3.2585199610516065,0.8593102941421753,0.5,5.0
423,23,3.717391304347826,1.3637022381980615,1.0,5.0
381,474,3.542194092827004,0.8554712833183634,1.0,5.0
498,35,4.057142857142857,1.027356892649263,2.0,5.0
35,23,4.086956521739131,0.9001536978993627,2.0,5.0
503,95,3.3421052631578947,1.0897568484766642,0.5,5.0
583,56,3.294642857142857,0.8077847694567123,0.5,5.0
594,232,3.9245689655172415,1.358682129647072,0.5,5.0
610,1302,3.6885560675883258,0.8574220363116731,0.5,5.0
310,64,3.53125,1.388372920032426,0.5,5.0
485,23,3.869565217391304,1.3586205512841112,1.0,5.0
568,23,4.130434782608695,0.8688732424597103,2.0,5.0
196,32,3.9375,0.8775883376176898,2.0,5.0
437,122,3.80327868852459,0.9928616647485146,1.0,5.0
456,43,3.813953488372093,0.8523305292657855,2.0,5.0
217,613,2.761827079934747,0.8737519144232474,1.0,5.0
290,267,4.142322097378277,0.6843902953099069,2.0,5.0
441,45,4.522222222222222,0.7757368605188728,0.5,5.0
229,65,3.7384615384615385,0.6909441700700906,3.0,5.0
307,975,2.6656410256410257,1.0967091779056273,0.5,5.0
326,152,4.016447368421052,0.8940897979218844,0.5,5.0
537,47,4.0638297872340425,1.168504345383614,0.5,5.0
114,31,3.435483870967742,0.8826280406062998,0.5,5.0
173,25,3.48,0.9183318209303941,1.0,5.0
220,207,3.963768115942029,1.0450490323182668,0.5,5.0
278,20,3.875,0.9850861570655153,1.5,5.0
301,114,3.3201754385964914,1.2177289048729525,0.5,5.0
494,22,4.2272727272727275,1.1925090867905042,1.0,5.0
4,216,3.5555555555555554,1.3142038589753633,1.0,5.0
55,25,2.84,1.7953644012660313,0.5,5.0
59,107,4.355140186915888,0.9639965596176585,1.0,5.0
445,77,3.857142857142857,0.9135570404552819,2.0,5.0
8,47,3.574468085106383,0.9723275716382791,1.0,5.0
100,148,3.945945945945946,0.6754568500222323,1.0,5.0
241,76,3.9802631578947367,0.6188203265013426,2.0,5.0
449,38,3.289473684210526,1.081987528949514,0.5,5.0
450,51,4.0,0.7483314773547883,2.0,5.0
495,265,4.009433962264151,1.146844179619465,0.5,5.0
161,39,3.8333333333333335,1.1316809419557992,0.5,5.0
555,578,3.4550173010380623,1.0866532738896508,1.0,5.0
23,121,3.6487603305785123,0.6145615920420208,2.0,5.0
39,100,4.0,1.0540925533894598,1.0,5.0
49,21,4.261904761904762,0.2558831578595795,4.0,4.5
176,36,4.055555555555555,0.8600479868487222,2.0,5.0
380,1218,3.6732348111658455,0.9610095754697883,0.5,5.0
520,186,3.881720430107527,0.8183630644169958,1.0,5.0
7,152,3.2302631578947367,1.3295938469468669,0.5,5.0
162,38,4.2368421052631575,0.8198289381992818,3.0,5.0
514,397,3.3110831234256928,0.9499218923990046,0.5,5.0
549,21,3.6666666666666665,1.3994046353122223,1.0,5.0
130,28,3.5357142857142856,0.8811668550592596,2.0,5.0
238,44,3.6818181818181817,0.856513410278739,1.0,5.0
244,93,3.774193548387097,1.216990517076274,1.0,5.0
446,84,3.2142857142857144,0.9192903047306508,1.0,5.0
84,293,3.689419795221843,0.7601757217663369,1.0,5.0
136,111,3.315315315315315,1.2790762432458964,1.0,5.0
453,311,3.942122186495177,0.9885770147310518,1.0,5.0
247,150,3.7466666666666666,0.8626217775457544,1.0,5.0
314,128,3.046875,0.9037051902396827,1.0,5.0
87,21,3.9523809523809526,0.7730582433549542,2.0,5.0
565,29,3.6551724137931036,0.8567322497625797,2.0,5.0
171,82,4.634146341463414,0.5986032120530903,3.0,5.0
273,55,4.0,0.9813067629253164,1.0,5.0
343,59,4.059322033898305,0.8664470941263118,1.5,5.0
434,233,3.781115879828326,1.035650948619299,0.5,5.0
439,21,4.119047619047619,0.7567159623128401,2.0,5.0
443,37,4.121621621621622,0.8449638832304986,1.0,5.0
585,61,4.336065573770492,0.5825326276656803,2.5,5.0
51,359,3.7757660167130918,1.241394022171547,0.5,5.0
194,20,3.475,0.5954874164563804,2.0,4.5
277,28,3.5714285714285716,0.7417981870189158,2.0,5.0
331,168,3.6279761904761907,1.0439403472093167,0.5,5.0
428,300,2.64,1.0035388886352858,0.5,5.0
465,115,4.156521739130435,0.7325909840844759,2.0,5.0
391,386,3.715025906735751,1.187218565136605,1.0,5.0
438,635,3.3551181102362206,0.8666361107688377,0.5,5.0
532,50,4.28,0.7835033829029766,2.0,5.0
69,46,4.369565217391305,0.7988518330752766,2.0,5.0
129,140,3.9214285714285713,0.6065334587538205,0.5,5.0
166,190,4.073684210526316,0.6443421691665884,2.0,5.0
448,1864,2.8473712446351933,1.0297056260803321,0.5,5.0
467,22,3.409090909090909,1.4362348564112215,1.0,5.0
97,36,4.194444444444445,0.821825301020129,2.0,5.0
400,43,4.511627906976744,0.5924964546108837,2.5,5.0
543,76,4.453947368421052,1.2940315080629408,0.5,5.0
524,131,3.4580152671755724,1.076029324627089,1.0,5.0
533,38,4.381578947368421,0.8006265327543256,3.0,5.0
234,202,3.504950495049505,1.0708601868711078,1.0,5.0
239,279,4.026881720430108,0.7516131024295625,0.5,5.0
264,56,3.5625,1.0048179391855476,1.0,5.0
312,223,3.708520179372197,0.8648642336280172,1.0,5.0
389,34,4.117647058823529,0.8444006618414981,2.0,5.0
63,271,3.6309963099630997,1.0392298269967366,0.5,5.0
395,61,3.0491803278688523,0.8251510873409128,1.0,5.0
403,34,3.764705882352941,0.7904284810156532,2.0,5.0
459,26,4.346153846153846,0.7179029289427753,2.5,5.0
509,467,3.21627408993576,0.6779106960639856,1.0,5.0
10,140,3.2785714285714285,1.1757003554462786,0.5,5.0
77,29,4.0,1.3228756555322954,1.0,5.0
102,56,3.357142857142857,0.7960943623504901,1.0,5.0
361,97,3.1804123711340204,0.8785213874338488,1.0,5.0
589,40,4.025,0.973692417078886,1.0,5.0
50,310,2.7806451612903227,0.8468175163779227,0.5,4.5
518,24,3.5416666666666665,1.187952812218554,0.5,5.0
267,57,4.175438596491228,1.135825801180166,1.0,5.0
293,21,2.619047619047619,0.7400128699009548,2.0,4.0
404,60,3.4,0.49403218175557095,3.0,4.0
527,167,4.119760479041916,0.9365560803719639,1.0,5.0
45,399,3.8759398496240602,0.9766225033045172,1.0,5.0
569,20,4.0,0.7254762501100116,3.0,5.0
216,164,3.6646341463414633,1.0108457190807751,1.0,5.0
38,78,3.217948717948718,1.052485442999383,1.0,5.0
261,53,3.858490566037736,1.1066988267719993,0.5,5.0
320,20,3.525,0.7859791077978706,0.5,4.0
418,93,3.639784946236559,1.5096889821464547,0.5,5.0
82,227,3.381057268722467,0.7679663590055158,1.0,4.5
181,118,2.940677966101695,0.9271993753948391,1.0,5.0
249,1046,3.6964627151051626,0.6726914533658599,0.5,5.0
364,21,4.190476190476191,0.8135752957807666,3.0,5.0
510,108,2.9027777777777777,1.1670282038838806,0.5,4.5
167,173,3.439306358381503,1.1325334759747818,0.5,5.0
288,1055,3.1459715639810426,0.8665841572850375,1.0,5.0
394,23,2.9565217391304346,1.0215078369104982,1.0,5.0
576,20,3.1,1.391704747876919,1.0,5.0
80,167,4.2604790419161676,0.4586462641758352,3.0,5.0
240,128,3.9140625,0.9138250814721379,1.0,5.0
289,24,3.625,0.726067430094119,2.0,5.0
356,289,4.02076124567474,0.7438998040683217,1.5,5.0
25,26,4.8076923076923075,0.376215977250384,4.0,5.0
73,210,3.711904761904762,1.0126478581748992,1.0,5.0
245,21,2.7142857142857144,0.9023778112773575,1.0,4.0
427,84,3.1011904761904763,1.0377796093094942,0.5,5.0
591,54,3.2777777777777777,1.1560614116133208,1.0,5.0
113,150,3.6466666666666665,1.2268619142346673,1.0,5.0
237,50,3.36,0.7073953373222829,1.5,5.0
24,110,3.65,0.539920143602635,2.0,4.5
160,437,2.708237986270023,1.5463410076823205,0.5,5.0
70,62,4.32258064516129,0.6278820383204783,1.5,5.0
408,141,4.092198581560283,0.6984749634520929,1.0,5.0
62,366,4.081967213114754,0.7139336978665961,1.0,5.0
121,58,3.293103448275862,0.8378883376105017,1.0,5.0
125,360,3.859722222222222,0.8024439900485046,0.5,5.0
396,28,3.142857142857143,1.4584183648679576,0.5,5.0
156,398,3.692211055276382,0.9193495870190144,1.0,5.0
351,141,3.6666666666666665,0.672592709134549,1.0,5.0
480,836,3.27511961722488,1.049791817421951,0.5,5.0
143,71,3.323943661971831,1.328529239285996,1.0,5.0
219,528,3.165719696969697,1.0918444663680027,0.5,5.0
95,168,4.0625,0.7989279868321758,1.0,5.0
411,127,3.2598425196850394,0.9361572790902183,1.0,5.0
477,600,3.736666666666667,0.9280396821481419,0.5,5.0
482,128,3.40625,1.1717642664217887,0.5,5.0
29,81,4.1419753086419755,0.68572301214318,1.5,5.0
226,507,3.4763313609467454,0.9118412683568226,0.5,5.0
390,81,3.8395061728395063,1.0149727844067644,0.5,5.0
464,138,3.753623188405797,1.0861543639060223,1.0,5.0
526,58,4.189655172413793,0.6057298497991402,2.5,5.0
528,73,3.4726027397260273,1.2662565425927939,0.5,5.0
558,56,3.9285714285714284,1.0763092299342036,1.0,5.0
21,443,3.260722347629797,1.0035418823410291,0.5,5.0
214,22,2.8636363636363638,0.4675625290960757,2.0,4.0
323,98,3.173469387755102,0.7998132540295083,1.5,5.0
550,28,4.107142857142857,0.8537189109045078,0.5,5.0
335,28,3.6785714285714284,1.2781227967601092,0.5,5.0
338,39,2.9358974358974357,1.4963969321932808,1.0,5.0
352,294,3.7806122448979593,0.878447843436334,1.0,5.0
492,121,3.8677685950413223,0.8159059255446319,2.0,5.0
98,92,3.9130434782608696,1.1133769432986689,0.5,5.0
195,187,3.5294117647058822,1.0332853838010956,1.0,5.0
256,174,3.9454022988505746,0.6998402866479565,0.5,5.0
287,152,2.6217105263157894,1.4928047189418594,0.5,5.0
345,62,3.903225806451613,0.7003436491209821,2.5,5.0
490,113,3.15929203539823,0.8870735563136798,0.5,4.5
595,20,4.2,0.8335087534664906,2.0,5.0
32,102,3.7549019607843137,0.8376803722988447,1.0,5.0
60,22,3.727272727272727,0.7025001733142089,3.0,5.0
90,54,4.074074074074074,0.8207647573223001,2.0,5.0
371,41,4.548780487804878,0.5339110184382375,3.0,5.0
75,69,3.2318840579710146,1.2735421600475523,0.5,5.0
382,291,3.508591065292096,1.1253022924695106,0.5,5.0
469,465,3.6731182795698927,1.015307387732031,1.0,5.0
203,45,3.8444444444444446,0.9875487457601905,1.0,5.0
221,331,4.126888217522659,0.7521095480814599,0.5,5.0
265,163,3.3496932515337425,0.9265210539157969,1.0,5.0
457,50,3.46,1.1816626128520125,1.0,5.0
141,168,3.5386904761904763,0.7502435209630783,2.0,5.0
151,59,3.542372881355932,0.8773399038218347,1.0,5.0
341,52,3.798076923076923,0.6512402600574988,2.0,5.0
414,2698,3.391957005189029,0.933307272335836,0.5,5.0
433,22,3.772727272727273,0.9847319278346618,1.5,5.0
608,831,3.1341756919374246,1.0792620249470206,0.5,5.0
334,154,3.418831168831169,0.5467395313132074,0.5,4.5
592,94,3.5851063829787235,0.9990272092916467,1.0,5.0
145,23,3.347826086956522,0.7751067757631797,2.0,5.0
200,334,3.809880239520958,0.8385913313705264,0.5,5.0
272,31,3.629032258064516,0.70672651400057,2.0,5.0
376,133,4.06390977443609,0.739608654285931,1.5,5.0
488,111,3.8828828828828827,1.0465418268037812,0.5,5.0
515,26,4.846153846153846,0.3396831102433789,4.0,5.0
56,46,3.8043478260869565,0.718627247446788,3.0,5.0
109,127,3.220472440944882,0.6890686816595241,2.0,5.0
254,127,3.9803149606299213,0.8052446507935002,1.0,5.0
378,48,4.0,0.6101970382851057,2.0,5.0
487,56,3.142857142857143,0.9663158043653398,0.5,5.0
213,84,3.8273809523809526,0.5676735848266373,2.5,5.0
228,25,3.74,0.694022093788567,2.0,4.5
478,22,2.8181818181818183,1.0751019281185186,0.5,4.5
