movieId,title,genres,genre_array,genre_count,year_str,rating_count,avg_rating,std_rating,min_rating,max_rating,year
78218,Unthinkable (2010),Drama|Thriller,"['Drama', 'Thriller']",2,2010.0,1,3.0,0.0,3.0,3.0,2010
78264,"Back-up Plan, The (2010)",Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,1,3.0,0.0,3.0,3.0,2010
78316,Letters to Juliet (2010),Drama|Romance,"['Drama', 'Romance']",2,2010.0,3,2.833333333333333,1.607275126832159,1.0,4.0,2010
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,"['Action', 'Drama', 'Thriller', 'Western']",4,2010.0,4,1.875,0.25,1.5,2.0,2010
78469,"A-Team, The (2010)",Action|Comedy|Thriller,"['Action', 'Comedy', 'Thriller']",3,2010.0,17,3.147058823529412,0.6315829785733061,2.0,4.0,2010
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",6,2010.0,55,4.109090909090909,0.7679392161692485,2.0,5.0,2010
78574,Winter's Bone (2010),Drama|Thriller,"['Drama', 'Thriller']",2,2010.0,8,3.4375,0.8210402808980464,2.5,4.5,2010
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",6,2010.0,7,3.571428571428572,1.2392393980641052,1.5,5.0,2010
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,"['Fantasy', 'Romance', 'Thriller', 'IMAX']",4,2010.0,10,2.45,1.1890705987824646,0.5,4.0,2010
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']",3,2010.0,6,1.9166666666666667,0.9703951085339758,1.0,3.5,2010
79057,Predators (2010),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",3,2010.0,10,3.3,0.4830458915396479,2.5,4.0,2010
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,"['Animation', 'Children', 'Comedy', 'Crime']",4,2010.0,38,3.684210526315789,0.9257652249777444,0.5,5.0,2010
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",7,2010.0,143,4.066433566433567,0.9609226827615434,0.5,5.0,2010
79134,Grown Ups (2010),Comedy,['Comedy'],1,2010.0,10,3.45,0.8959786703810407,2.0,5.0,2010
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",5,2010.0,10,3.45,0.6851601597031489,2.0,4.5,2010
79185,Knight and Day (2010),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']",3,2010.0,6,3.4166666666666665,1.241638702145945,1.0,4.5,2010
79224,"Karate Kid, The (2010)",Action|Children|Drama,"['Action', 'Children', 'Drama']",3,2010.0,8,2.5,1.3093073414159542,0.5,4.0,2010
79242,"Kids Are All Right, The (2010)",Comedy|Drama,"['Comedy', 'Drama']",2,2010.0,6,2.9166666666666665,1.0206207261596576,1.0,4.0,2010
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,"['Horror', 'Thriller']",2,2010.0,2,2.25,2.4748737341529163,0.5,4.0,2010
79274,Batman: Under the Red Hood (2010),Action|Animation,"['Action', 'Animation']",2,2010.0,3,3.6666666666666665,1.2583057392117916,2.5,5.0,2010
79293,Salt (2010),Action|Thriller,"['Action', 'Thriller']",2,2010.0,15,2.966666666666667,0.8121107126025428,1.5,4.0,2010
79428,Dinner for Schmucks (2010),Comedy,['Comedy'],1,2010.0,7,3.2857142857142856,1.035098339013531,1.5,5.0,2010
79553,Ip Man 2 (2010),Action,['Action'],1,2010.0,5,3.0,1.5,0.5,4.5,2010
79572,Ramona and Beezus (2010),Children|Comedy,"['Children', 'Comedy']",2,2010.0,1,2.5,0.0,2.5,2.5,2010
79592,"Other Guys, The (2010)",Action|Comedy,"['Action', 'Comedy']",2,2010.0,21,3.261904761904762,0.982586479896905,1.0,4.5,2010
79677,"Two Escobars, The (2010)",Crime|Documentary,"['Crime', 'Documentary']",2,2010.0,1,3.5,0.0,3.5,3.5,2010
79695,"Expendables, The (2010)",Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",3,2010.0,17,3.0588235294117645,0.8456202039992686,2.0,4.5,2010
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,"['Action', 'Comedy', 'Fantasy', 'Musical', 'Romance']",5,2010.0,44,3.704545454545455,0.9960280526203896,1.0,5.0,2010
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']",3,2010.0,3,2.1666666666666665,1.4433756729740643,0.5,3.0,2010
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,"['Action', 'Adventure', 'Fantasy', 'Mystery']",4,2010.0,1,2.5,0.0,2.5,2.5,2010
80094,"Last Exorcism, The (2010)",Horror|Thriller,"['Horror', 'Thriller']",2,2010.0,1,4.0,0.0,4.0,4.0,2010
80126,"American, The (2010)",Drama|Thriller,"['Drama', 'Thriller']",2,2010.0,4,2.625,1.547847968417226,0.5,4.0,2010
80166,"Switch, The (2010)",Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,6,2.6666666666666665,1.0801234497346432,0.5,3.5,2010
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",5,2010.0,12,3.25,0.8393720596645176,2.0,5.0,2010
80241,Going the Distance (2010),Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,3,3.1666666666666665,0.7637626158259734,2.5,4.0,2010
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",5,2010.0,7,3.142857142857143,0.8017837257372731,2.0,4.0,2010
80454,Princess (Prinsessa) (2010),Drama,['Drama'],1,2010.0,1,2.5,0.0,2.5,2.5,2010
80463,"Social Network, The (2010)",Drama,['Drama'],1,2010.0,57,3.8859649122807016,0.818412792389554,1.0,5.0,2010
80489,"Town, The (2010)",Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",3,2010.0,22,3.954545454545455,0.4605661864718383,3.0,5.0,2010
80549,Easy A (2010),Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,27,3.796296296296296,0.7876359377087682,2.0,5.0,2010
80551,Eat Pray Love (2010),Drama|Romance,"['Drama', 'Romance']",2,2010.0,2,3.5,0.0,3.5,3.5,2010
80553,Howl (2010),Drama,['Drama'],1,2010.0,1,3.5,0.0,3.5,3.5,2010
80572,I'm Still Here (2010),Comedy|Drama,"['Comedy', 'Drama']",2,2010.0,1,4.0,0.0,4.0,4.0,2010
80586,Flipped (2010),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3,2010.0,3,3.8333333333333335,0.5773502691896258,3.5,4.5,2010
80590,Wall Street: Money Never Sleeps (2010),Drama,['Drama'],1,2010.0,3,3.1666666666666665,1.0408329997330663,2.0,4.0,2010
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,"['Adventure', 'Animation', 'Fantasy', 'IMAX']",4,2010.0,2,4.0,0.0,4.0,4.0,2010
80693,It's Kind of a Funny Story (2010),Comedy|Drama,"['Comedy', 'Drama']",2,2010.0,8,3.1875,1.4126343172547218,0.5,4.5,2010
80831,Let Me In (2010),Drama|Horror|Mystery,"['Drama', 'Horror', 'Mystery']",3,2010.0,7,3.857142857142857,0.8997354108424372,2.5,5.0,2010
80834,Sintel (2010),Animation|Fantasy,"['Animation', 'Fantasy']",2,2010.0,1,3.5,0.0,3.5,3.5,2010
80839,Secretariat (2010),Adventure|Drama,"['Adventure', 'Drama']",2,2010.0,1,2.5,0.0,2.5,2.5,2010
80846,Devil (2010),Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",3,2010.0,2,3.25,0.3535533905932738,3.0,3.5,2010
80858,You Again (2010),Comedy,['Comedy'],1,2010.0,1,3.5,0.0,3.5,3.5,2010
80860,Life as We Know It (2010),Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,6,3.0,1.4142135623730951,0.5,4.5,2010
80862,Catfish (2010),Documentary|Mystery,"['Documentary', 'Mystery']",2,2010.0,3,3.6666666666666665,0.7637626158259734,3.0,4.5,2010
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,1,3.5,0.0,3.5,3.5,2010
80880,Stone (2010),Drama|Thriller,"['Drama', 'Thriller']",2,2010.0,2,3.25,1.0606601717798212,2.5,4.0,2010
80906,Inside Job (2010),Documentary,['Documentary'],1,2010.0,12,4.291666666666667,0.8382431122004613,2.0,5.0,2010
80917,Monsters (2010),Drama|Sci-Fi,"['Drama', 'Sci-Fi']",2,2010.0,1,3.5,0.0,3.5,3.5,2010
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,"['Drama', 'Romance', 'Sci-Fi']",3,2010.0,3,4.0,0.0,4.0,4.0,2010
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,['Animation'],1,2010.0,3,3.0,1.0,2.0,4.0,2010
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Film-Noir', 'Horror', 'Mystery', 'Thriller', 'Western']",10,2010.0,2,3.75,0.3535533905932738,3.5,4.0,2010
81156,Jackass 3D (2010),Action|Comedy|Documentary,"['Action', 'Comedy', 'Documentary']",3,2010.0,6,3.9166666666666665,0.8010409893798611,3.0,5.0,2010
81158,Restrepo (2010),Documentary|War,"['Documentary', 'War']",2,2010.0,3,3.1666666666666665,0.2886751345948129,3.0,3.5,2010
81191,Waiting for 'Superman' (2010),Documentary,['Documentary'],1,2010.0,1,4.0,0.0,4.0,4.0,2010
81229,Red (2010),Action|Comedy,"['Action', 'Comedy']",2,2010.0,20,3.5,0.760885910252682,2.0,4.5,2010
81257,In a Better World (Hævnen) (2010),Drama,['Drama'],1,2010.0,1,3.5,0.0,3.5,3.5,2010
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,"['Comedy', 'Romance']",2,2010.0,1,2.5,0.0,2.5,2.5,2010
81417,Paranormal Activity 2 (2010),Horror|IMAX,"['Horror', 'IMAX']",2,2010.0,5,3.7,0.8366600265340756,3.0,5.0,2010
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,"['Drama', 'Romance']",2,2010.0,2,3.0,0.0,3.0,3.0,2010
81512,Hereafter (2010),Drama|Fantasy,"['Drama', 'Fantasy']",2,2010.0,1,4.0,0.0,4.0,4.0,2010
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,"['Action', 'Crime', 'Drama']",3,2010.0,1,4.0,0.0,4.0,4.0,2010
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",3,2010.0,1,4.5,0.0,4.5,4.5,2010
81537,Due Date (2010),Comedy,['Comedy'],1,2010.0,10,3.1,0.9944289260117531,1.5,4.5,2010
81562,127 Hours (2010),Adventure|Drama|Thriller,"['Adventure', 'Drama', 'Thriller']",3,2010.0,18,3.8333333333333335,0.8744746321952062,1.5,5.0,2010
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,"['Action', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",6,2010.0,20,3.6,0.8973645624241783,2.0,5.0,2010
81591,Black Swan (2010),Drama|Thriller,"['Drama', 'Thriller']",2,2010.0,42,3.630952380952381,1.0935482848670453,0.5,5.0,2010
81782,Unstoppable (2010),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",3,2010.0,7,3.357142857142857,0.4755948656056709,2.5,4.0,2010
81784,Morning Glory (2010),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3,2010.0,6,2.6666666666666665,0.816496580927726,1.5,4.0,2010
81786,Certified Copy (Copie conforme) (2010),Drama,['Drama'],1,2010.0,1,4.0,0.0,4.0,4.0,2010
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,"['Crime', 'Drama', 'Romance', 'Thriller']",4,2010.0,7,3.857142857142857,0.6267831705280087,3.0,4.5,2010
81791,Somewhere (2010),Drama,['Drama'],1,2010.0,1,3.0,0.0,3.0,3.0,2010
81819,Biutiful (2010),Drama,['Drama'],1,2010.0,2,4.25,0.3535533905932738,4.0,4.5,2010
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,"['Comedy', 'Drama']",2,2010.0,1,4.0,0.0,4.0,4.0,2010
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,"['Action', 'Adventure', 'Fantasy', 'IMAX']",4,2010.0,47,3.98936170212766,0.8690909900212809,1.5,5.0,2010
81845,"King's Speech, The (2010)",Drama,['Drama'],1,2010.0,58,4.043103448275862,0.6641475393487417,2.5,5.0,2010
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance', 'IMAX']",7,2010.0,24,3.9166666666666665,0.9517337345336012,1.5,5.0,2010
81932,"Fighter, The (2010)",Drama,['Drama'],1,2010.0,23,3.760869565217391,0.7365392851552964,2.0,5.0,2010
81949,"Romantics, The (2010)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3,2010.0,1,3.0,0.0,3.0,3.0,2010
82053,Casino Jack (2010),Comedy|Crime,"['Comedy', 'Crime']",2,2010.0,2,4.0,1.4142135623730951,3.0,5.0,2010
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,['Drama'],1,2010.0,1,3.0,0.0,3.0,3.0,2010
82093,London Boulevard (2010),Crime|Romance,"['Crime', 'Romance']",2,2010.0,1,1.5,0.0,1.5,1.5,2010
82095,Skyline (2010),Sci-Fi|Thriller,"['Sci-Fi', 'Thriller']",2,2010.0,1,0.5,0.0,0.5,0.5,2010
82152,Beastly (2011),Drama|Fantasy|Romance,"['Drama', 'Fantasy', 'Romance']",3,2011.0,1,3.5,0.0,3.5,3.5,2011
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3,2010.0,7,2.7857142857142856,0.6362090102803517,2.0,3.5,2010
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']",3,2010.0,7,3.857142857142857,0.6900655593423543,3.0,4.5,2010
82202,"Tourist, The (2010)",Drama|Thriller,"['Drama', 'Thriller']",2,2010.0,7,2.7142857142857144,1.14953406710222,1.0,4.0,2010
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,"['Action', 'Comedy']",2,2010.0,2,4.25,1.0606601717798212,3.5,5.0,2010
82366,Hatchet II (2010),Comedy|Horror|Thriller,"['Comedy', 'Horror', 'Thriller']",3,2010.0,1,4.5,0.0,4.5,4.5,2010
82378,All Good Things (2010),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",3,2010.0,2,3.75,1.7677669529663689,2.5,5.0,2010
82459,True Grit (2010),Western,['Western'],1,2010.0,28,3.75,0.9670497325294006,1.0,5.0,2010
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",4,2010.0,19,3.236842105263158,0.9032106474595007,1.5,5.0,2010
82499,How Do You Know (2010),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3,2010.0,3,2.6666666666666665,0.7637626158259733,2.0,3.5,2010
82527,Barney's Version (2010),Drama,['Drama'],1,2010.0,1,4.0,0.0,4.0,4.0,2010
82534,"Company Men, The (2010)",Drama,['Drama'],1,2010.0,1,2.5,0.0,2.5,2.5,2010
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,"['Crime', 'Thriller']",2,2010.0,4,3.875,0.6291528696058958,3.0,4.5,2010
82744,Faster (2010),Action|Crime|Drama,"['Action', 'Crime', 'Drama']",3,2010.0,1,5.0,0.0,5.0,5.0,2010
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",5,2010.0,1,3.5,0.0,3.5,3.5,2010
82767,Rabbit Hole (2010),Drama,['Drama'],1,2010.0,1,3.5,0.0,3.5,3.5,2010
82852,Little Fockers (2010),Comedy,['Comedy'],1,2010.0,6,1.8333333333333333,1.2909944487358056,0.5,4.0,2010
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,"['Adventure', 'Comedy', 'Fantasy']",3,2010.0,6,1.8333333333333333,0.8755950357709132,0.5,3.0,2010
83086,Burlesque (2010),Drama|Musical|Romance,"['Drama', 'Musical', 'Romance']",3,2010.0,1,2.5,0.0,2.5,2.5,2010
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,"['Animation', 'Children', 'Fantasy']",3,2010.0,4,3.5,0.7071067811865476,2.5,4.0,2010
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,"['Comedy', 'Horror']",2,2010.0,18,3.9166666666666665,0.8952488973661425,1.5,5.0,2010
83177,Yogi Bear (2010),Children|Comedy,"['Children', 'Comedy']",2,2010.0,3,1.1666666666666667,0.7637626158259733,0.5,2.0,2010
83270,Made in Dagenham (2010),Comedy|Drama,"['Comedy', 'Drama']",2,2010.0,1,2.0,0.0,2.0,2.0,2010
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller', 'IMAX']",6,2011.0,11,3.0,0.8660254037844386,1.0,4.0,2011
83369,"Way Back, The (2010)",Drama,['Drama'],1,2010.0,1,4.0,0.0,4.0,4.0,2010
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,"['Action', 'Fantasy', 'Western']",3,2010.0,1,3.5,0.0,3.5,3.5,2010
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,"['Adventure', 'Drama', 'Fantasy']",3,2011.0,1,3.5,0.0,3.5,3.5,2011
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,"['Action', 'Sci-Fi', 'Thriller', 'Western', 'IMAX']",5,2011.0,9,3.0,0.8291561975888498,1.5,4.0,2011
83803,Day & Night (2010),Animation|Children,"['Animation', 'Children']",2,2010.0,5,4.1,0.9617692030835672,2.5,5.0,2010
83827,Marwencol (2010),Documentary,['Documentary'],1,2010.0,2,4.25,1.0606601717798212,3.5,5.0,2010
83910,"Dilemma, The (2011)",Comedy|Drama,"['Comedy', 'Drama']",2,2011.0,2,2.5,0.0,2.5,2.5,2011
83976,"Trip, The (2010)",Comedy|Drama,"['Comedy', 'Drama']",2,2010.0,1,4.0,0.0,4.0,4.0,2010
84152,Limitless (2011),Sci-Fi|Thriller,"['Sci-Fi', 'Thriller']",2,2011.0,30,3.95,0.6740254778771988,3.0,5.0,2011
84156,Happy People: A Year in the Taiga (2010),Documentary,['Documentary'],1,2010.0,1,4.5,0.0,4.5,4.5,2010
